Key,Frequently,Ranking
3-86202,1,322566
3-86201,1,322567
3-86200,1,322568
3-86199,1,322569
3-86198,1,322570
3-86197,1,322571
3-86196,1,322572
3-86195,1,322573
3-86194,1,322574
3-86193,1,322575
3-86192,1,322576
3-86017,1,322577
3-86016,1,322578
3-86015,1,322579
3-85839,1,322580
3-85836,1,322581
3-85834,1,322582
3-85833,1,322583
3-85832,1,322584
3-85831,1,322585
3-85830,1,322586
3-85829,1,322587
3-85827,1,322588
3-85826,1,322589
3-85824,1,322590
3-85823,1,322591
3-85822,1,322592
3-85821,1,322593
3-85820,1,322594
3-85819,1,322595
3-85818,1,322596
3-85817,1,322597
3-85816,1,322598
3-85815,1,322599
3-85814,1,322600
3-85813,1,322601
3-85812,1,322602
3-85811,1,322603
3-85810,1,322604
3-85809,1,322605
3-85808,1,322606
3-85807,1,322607
3-85838,1,322608
3-85840,1,322609
3-85805,1,322610
3-85841,1,322611
3-85874,1,322612
3-85873,1,322613
3-85872,1,322614
3-85871,1,322615
3-85870,1,322616
3-85869,1,322617
3-85868,1,322618
3-85867,1,322619
3-85866,1,322620
3-85865,1,322621
3-85864,1,322622
3-85863,1,322623
3-85862,1,322624
3-85859,1,322625
3-85858,1,322626
3-85857,1,322627
3-85855,1,322628
3-85853,1,322629
3-85852,1,322630
3-85850,1,322631
3-85849,1,322632
3-85847,1,322633
3-85846,1,322634
3-85845,1,322635
3-85844,1,322636
3-85843,1,322637
3-85842,1,322638
3-85806,1,322639
3-85804,1,322640
3-86014,1,322641
3-85773,1,322642
3-85771,1,322643
3-85770,1,322644
3-85769,1,322645
3-85768,1,322646
3-85767,1,322647
3-85766,1,322648
3-85765,1,322649
3-85764,1,322650
3-85763,1,322651
3-85762,1,322652
3-85761,1,322653
3-85760,1,322654
3-85759,1,322655
3-85758,1,322656
3-85757,1,322657
3-85756,1,322658
3-85755,1,322659
3-85754,1,322660
3-85753,1,322661
3-85752,1,322662
3-85751,1,322663
3-85750,1,322664
3-85749,1,322665
3-85748,1,322666
3-85747,1,322667
3-85746,1,322668
3-85745,1,322669
3-85772,1,322670
3-85774,1,322671
3-85803,1,322672
3-85775,1,322673
3-85802,1,322674
3-85801,1,322675
3-85800,1,322676
3-85799,1,322677
3-85798,1,322678
3-85797,1,322679
3-85796,1,322680
3-85795,1,322681
3-85794,1,322682
3-85793,1,322683
3-85792,1,322684
3-85791,1,322685
3-85790,1,322686
3-85789,1,322687
3-85788,1,322688
3-85787,1,322689
3-85786,1,322690
3-85785,1,322691
3-85784,1,322692
3-85783,1,322693
3-85782,1,322694
3-85781,1,322695
3-85780,1,322696
3-85779,1,322697
3-85778,1,322698
3-85777,1,322699
3-85776,1,322700
3-85875,1,322701
3-85876,1,322702
3-85877,1,322703
3-85980,1,322704
3-85978,1,322705
3-85977,1,322706
3-85976,1,322707
3-85975,1,322708
3-85974,1,322709
3-85973,1,322710
3-85972,1,322711
3-85971,1,322712
3-85970,1,322713
3-85969,1,322714
3-85968,1,322715
3-85967,1,322716
3-85966,1,322717
3-85965,1,322718
3-85963,1,322719
3-85962,1,322720
3-85960,1,322721
3-85959,1,322722
3-85958,1,322723
3-85957,1,322724
3-85956,1,322725
3-85955,1,322726
3-85954,1,322727
3-85953,1,322728
3-85952,1,322729
3-85951,1,322730
3-85950,1,322731
3-85979,1,322732
3-85982,1,322733
3-85879,1,322734
3-85983,1,322735
3-86013,1,322736
3-86012,1,322737
3-86011,1,322738
3-86010,1,322739
3-86009,1,322740
3-86008,1,322741
3-86007,1,322742
3-86006,1,322743
3-86005,1,322744
3-86004,1,322745
3-86003,1,322746
3-86002,1,322747
3-86001,1,322748
3-86000,1,322749
3-85999,1,322750
3-85996,1,322751
3-85994,1,322752
3-85993,1,322753
3-85992,1,322754
3-85991,1,322755
3-85990,1,322756
3-85989,1,322757
3-85988,1,322758
3-85987,1,322759
3-85986,1,322760
3-85985,1,322761
3-85984,1,322762
3-85949,1,322763
3-85948,1,322764
3-85947,1,322765
3-85946,1,322766
3-85909,1,322767
3-85908,1,322768
3-85907,1,322769
3-85905,1,322770
3-85904,1,322771
3-85903,1,322772
3-85902,1,322773
3-85901,1,322774
3-85900,1,322775
3-85899,1,322776
3-85898,1,322777
3-85897,1,322778
3-85896,1,322779
3-85895,1,322780
3-85894,1,322781
3-85893,1,322782
3-85892,1,322783
3-85891,1,322784
3-85890,1,322785
3-85889,1,322786
3-85888,1,322787
3-85886,1,322788
3-85885,1,322789
3-85884,1,322790
3-85883,1,322791
3-85882,1,322792
3-85880,1,322793
3-85910,1,322794
3-85911,1,322795
3-85912,1,322796
3-85929,1,322797
3-85944,1,322798
3-85943,1,322799
3-85942,1,322800
3-85941,1,322801
3-85940,1,322802
3-85939,1,322803
3-85938,1,322804
3-85937,1,322805
3-85936,1,322806
3-85935,1,322807
3-85934,1,322808
3-85931,1,322809
3-85928,1,322810
3-85913,1,322811
3-85927,1,322812
3-85926,1,322813
3-85925,1,322814
3-85924,1,322815
3-85922,1,322816
3-85921,1,322817
3-85920,1,322818
3-85919,1,322819
3-85918,1,322820
3-85916,1,322821
3-85915,1,322822
3-85914,1,322823
3-87393,1,322824
3-87394,1,322825
3-87395,1,322826
3-88846,1,322827
3-88844,1,322828
3-88843,1,322829
3-88842,1,322830
3-88841,1,322831
3-88840,1,322832
3-88839,1,322833
3-88838,1,322834
3-88837,1,322835
3-88836,1,322836
3-88835,1,322837
3-88834,1,322838
3-88833,1,322839
3-88832,1,322840
3-88831,1,322841
3-88830,1,322842
3-88829,1,322843
3-88827,1,322844
3-88826,1,322845
3-88825,1,322846
3-88824,1,322847
3-88823,1,322848
3-88822,1,322849
3-88820,1,322850
3-88819,1,322851
3-88818,1,322852
3-88816,1,322853
3-88815,1,322854
3-88845,1,322855
3-88847,1,322856
3-88812,1,322857
3-88848,1,322858
3-88877,1,322859
3-88876,1,322860
3-88875,1,322861
3-88874,1,322862
3-88873,1,322863
3-88872,1,322864
3-88871,1,322865
3-88870,1,322866
3-88869,1,322867
3-88868,1,322868
3-88867,1,322869
3-88866,1,322870
3-88865,1,322871
3-88864,1,322872
3-88863,1,322873
3-88862,1,322874
3-88861,1,322875
3-88858,1,322876
3-88857,1,322877
3-88856,1,322878
3-88855,1,322879
3-88854,1,322880
3-88853,1,322881
3-88852,1,322882
3-88851,1,322883
3-88850,1,322884
3-88849,1,322885
3-88813,1,322886
3-88811,1,322887
3-88879,1,322888
3-88777,1,322889
3-88775,1,322890
3-88774,1,322891
3-88773,1,322892
3-88772,1,322893
3-88771,1,322894
3-88770,1,322895
3-88769,1,322896
3-88768,1,322897
3-88767,1,322898
3-88766,1,322899
3-88765,1,322900
3-88764,1,322901
3-88763,1,322902
3-88762,1,322903
3-88761,1,322904
3-88760,1,322905
3-88759,1,322906
3-88757,1,322907
3-88756,1,322908
3-88755,1,322909
3-88754,1,322910
3-88753,1,322911
3-88752,1,322912
3-88751,1,322913
3-88750,1,322914
3-88749,1,322915
3-88748,1,322916
3-88776,1,322917
3-88778,1,322918
3-88810,1,322919
3-88779,1,322920
3-88809,1,322921
3-88808,1,322922
3-88807,1,322923
3-88806,1,322924
3-88805,1,322925
3-88804,1,322926
3-88803,1,322927
3-88802,1,322928
3-88801,1,322929
3-88800,1,322930
3-88799,1,322931
3-88797,1,322932
3-88796,1,322933
3-88795,1,322934
3-88794,1,322935
3-88793,1,322936
3-88791,1,322937
3-88790,1,322938
3-88789,1,322939
3-88788,1,322940
3-88787,1,322941
3-88786,1,322942
3-88784,1,322943
3-88783,1,322944
3-88782,1,322945
3-88781,1,322946
3-88780,1,322947
3-88878,1,322948
3-88880,1,322949
3-89010,1,322950
3-88978,1,322951
3-88976,1,322952
3-88975,1,322953
3-88974,1,322954
3-88973,1,322955
3-88972,1,322956
3-88971,1,322957
3-88970,1,322958
3-88969,1,322959
3-88968,1,322960
3-88967,1,322961
3-88966,1,322962
3-88965,1,322963
3-88964,1,322964
3-88963,1,322965
3-88962,1,322966
3-88961,1,322967
3-88960,1,322968
3-88959,1,322969
3-88958,1,322970
3-88957,1,322971
3-88955,1,322972
3-88954,1,322973
3-88953,1,322974
3-88952,1,322975
3-88951,1,322976
3-88950,1,322977
3-88949,1,322978
3-88977,1,322979
3-88979,1,322980
3-88947,1,322981
3-88980,1,322982
3-89008,1,322983
3-89007,1,322984
3-89006,1,322985
3-89005,1,322986
3-89003,1,322987
3-89002,1,322988
3-89001,1,322989
3-89000,1,322990
3-88999,1,322991
3-88998,1,322992
3-88997,1,322993
3-88996,1,322994
3-88995,1,322995
3-88994,1,322996
3-88993,1,322997
3-88992,1,322998
3-88991,1,322999
3-88990,1,323000
3-88989,1,323001
3-88988,1,323002
3-88987,1,323003
3-88986,1,323004
3-88985,1,323005
3-88984,1,323006
3-88983,1,323007
3-88982,1,323008
3-88981,1,323009
3-88948,1,323010
3-88946,1,323011
3-88881,1,323012
3-88910,1,323013
3-88908,1,323014
3-88907,1,323015
3-88906,1,323016
3-88905,1,323017
3-88904,1,323018
3-88903,1,323019
3-88902,1,323020
3-88901,1,323021
3-88900,1,323022
3-88899,1,323023
3-88898,1,323024
3-88897,1,323025
3-88896,1,323026
3-88895,1,323027
3-88894,1,323028
3-88893,1,323029
3-88892,1,323030
3-88891,1,323031
3-88890,1,323032
3-88889,1,323033
3-88888,1,323034
3-88887,1,323035
3-88886,1,323036
3-88885,1,323037
3-88884,1,323038
3-88883,1,323039
3-88882,1,323040
3-88909,1,323041
3-88911,1,323042
3-88944,1,323043
3-88912,1,323044
3-88941,1,323045
3-88940,1,323046
3-88939,1,323047
3-88938,1,323048
3-88937,1,323049
3-88936,1,323050
3-88935,1,323051
3-88934,1,323052
3-88933,1,323053
3-88931,1,323054
3-88930,1,323055
3-88929,1,323056
3-88928,1,323057
3-88927,1,323058
3-88926,1,323059
3-88925,1,323060
3-88924,1,323061
3-88923,1,323062
3-88922,1,323063
3-88921,1,323064
3-88920,1,323065
3-88919,1,323066
3-88918,1,323067
3-88917,1,323068
3-88916,1,323069
3-88915,1,323070
3-88914,1,323071
3-88747,1,323072
3-88746,1,323073
3-88745,1,323074
3-88573,1,323075
3-88571,1,323076
3-88569,1,323077
3-88568,1,323078
3-88567,1,323079
3-88566,1,323080
3-88565,1,323081
3-88564,1,323082
3-88563,1,323083
3-88562,1,323084
3-88561,1,323085
3-88560,1,323086
3-88559,1,323087
3-88558,1,323088
3-88557,1,323089
3-88556,1,323090
3-88555,1,323091
3-88554,1,323092
3-88553,1,323093
3-88552,1,323094
3-88550,1,323095
3-88549,1,323096
3-88548,1,323097
3-88547,1,323098
3-88546,1,323099
3-88545,1,323100
3-88544,1,323101
3-88543,1,323102
3-88572,1,323103
3-88574,1,323104
3-88541,1,323105
3-88575,1,323106
3-88604,1,323107
3-88603,1,323108
3-88602,1,323109
3-88601,1,323110
3-88600,1,323111
3-88599,1,323112
3-88598,1,323113
3-88597,1,323114
3-88595,1,323115
3-88594,1,323116
3-88593,1,323117
3-88591,1,323118
3-88590,1,323119
3-88589,1,323120
3-88588,1,323121
3-88587,1,323122
3-88586,1,323123
3-88585,1,323124
3-88584,1,323125
3-88583,1,323126
3-88582,1,323127
3-88581,1,323128
3-88580,1,323129
3-88579,1,323130
3-88578,1,323131
3-88577,1,323132
3-88576,1,323133
3-88542,1,323134
3-88540,1,323135
3-88744,1,323136
3-88504,1,323137
3-88502,1,323138
3-88501,1,323139
3-88500,1,323140
3-88499,1,323141
3-88498,1,323142
3-88497,1,323143
3-88496,1,323144
3-88495,1,323145
3-88494,1,323146
3-88493,1,323147
3-88492,1,323148
3-88491,1,323149
3-88490,1,323150
3-88489,1,323151
3-88488,1,323152
3-88487,1,323153
3-88486,1,323154
3-88485,1,323155
3-88484,1,323156
3-88483,1,323157
3-88482,1,323158
3-88480,1,323159
3-88479,1,323160
3-88478,1,323161
3-88477,1,323162
3-88476,1,323163
3-88475,1,323164
3-88503,1,323165
3-88505,1,323166
3-88539,1,323167
3-88507,1,323168
3-88538,1,323169
3-88537,1,323170
3-88536,1,323171
3-88535,1,323172
3-88534,1,323173
3-88533,1,323174
3-88532,1,323175
3-88531,1,323176
3-88530,1,323177
3-88529,1,323178
3-88528,1,323179
3-88527,1,323180
3-88526,1,323181
3-88522,1,323182
3-88521,1,323183
3-88520,1,323184
3-88519,1,323185
3-88518,1,323186
3-88517,1,323187
3-88516,1,323188
3-88515,1,323189
3-88514,1,323190
3-88513,1,323191
3-88512,1,323192
3-88511,1,323193
3-88509,1,323194
3-88508,1,323195
3-88605,1,323196
3-88606,1,323197
3-88607,1,323198
3-88710,1,323199
3-88708,1,323200
3-88707,1,323201
3-88706,1,323202
3-88705,1,323203
3-88703,1,323204
3-88702,1,323205
3-88701,1,323206
3-88700,1,323207
3-88699,1,323208
3-88698,1,323209
3-88697,1,323210
3-88696,1,323211
3-88695,1,323212
3-88694,1,323213
3-88693,1,323214
3-88692,1,323215
3-88691,1,323216
3-88690,1,323217
3-88689,1,323218
3-88688,1,323219
3-88686,1,323220
3-88685,1,323221
3-88684,1,323222
3-88682,1,323223
3-88681,1,323224
3-88680,1,323225
3-88679,1,323226
3-88709,1,323227
3-88711,1,323228
3-88608,1,323229
3-88712,1,323230
3-88743,1,323231
3-88742,1,323232
3-88740,1,323233
3-88739,1,323234
3-88738,1,323235
3-88736,1,323236
3-88735,1,323237
3-88734,1,323238
3-88733,1,323239
3-88731,1,323240
3-88730,1,323241
3-88729,1,323242
3-88728,1,323243
3-88727,1,323244
3-88726,1,323245
3-88725,1,323246
3-88724,1,323247
3-88723,1,323248
3-88722,1,323249
3-88721,1,323250
3-88720,1,323251
3-88719,1,323252
3-88718,1,323253
3-88716,1,323254
3-88715,1,323255
3-88714,1,323256
3-88713,1,323257
3-88678,1,323258
3-88677,1,323259
3-88676,1,323260
3-88674,1,323261
3-88638,1,323262
3-88637,1,323263
3-88636,1,323264
3-88635,1,323265
3-88634,1,323266
3-88633,1,323267
3-88632,1,323268
3-88630,1,323269
3-88629,1,323270
3-88628,1,323271
3-88627,1,323272
3-88626,1,323273
3-88625,1,323274
3-88624,1,323275
3-88623,1,323276
3-88622,1,323277
3-88621,1,323278
3-88619,1,323279
3-88618,1,323280
3-88617,1,323281
3-88616,1,323282
3-88615,1,323283
3-88614,1,323284
3-88613,1,323285
3-88612,1,323286
3-88611,1,323287
3-88610,1,323288
3-88639,1,323289
3-88640,1,323290
3-88641,1,323291
3-88658,1,323292
3-88672,1,323293
3-88671,1,323294
3-88669,1,323295
3-88668,1,323296
3-88667,1,323297
3-88666,1,323298
3-88665,1,323299
3-88664,1,323300
3-88662,1,323301
3-88661,1,323302
3-88660,1,323303
3-88659,1,323304
3-88657,1,323305
3-88642,1,323306
3-88655,1,323307
3-88654,1,323308
3-88653,1,323309
3-88652,1,323310
3-88651,1,323311
3-88650,1,323312
3-88649,1,323313
3-88648,1,323314
3-88647,1,323315
3-88645,1,323316
3-88644,1,323317
3-88643,1,323318
3-89009,1,323319
3-89011,1,323320
3-87396,1,323321
3-89398,1,323322
3-89396,1,323323
3-89395,1,323324
3-89394,1,323325
3-89393,1,323326
3-89392,1,323327
3-89391,1,323328
3-89390,1,323329
3-89389,1,323330
3-89387,1,323331
3-89386,1,323332
3-89385,1,323333
3-89384,1,323334
3-89383,1,323335
3-89382,1,323336
3-89381,1,323337
3-89380,1,323338
3-89379,1,323339
3-89378,1,323340
3-89376,1,323341
3-89375,1,323342
3-89374,1,323343
3-89373,1,323344
3-89372,1,323345
3-89371,1,323346
3-89370,1,323347
3-89368,1,323348
3-89367,1,323349
3-89397,1,323350
3-89399,1,323351
3-89365,1,323352
3-89400,1,323353
3-89431,1,323354
3-89430,1,323355
3-89429,1,323356
3-89428,1,323357
3-89426,1,323358
3-89424,1,323359
3-89421,1,323360
3-89420,1,323361
3-89419,1,323362
3-89418,1,323363
3-89417,1,323364
3-89416,1,323365
3-89415,1,323366
3-89414,1,323367
3-89413,1,323368
3-89412,1,323369
3-89411,1,323370
3-89410,1,323371
3-89409,1,323372
3-89408,1,323373
3-89407,1,323374
3-89406,1,323375
3-89405,1,323376
3-89404,1,323377
3-89403,1,323378
3-89402,1,323379
3-89401,1,323380
3-89366,1,323381
3-89364,1,323382
3-89433,1,323383
3-89331,1,323384
3-89329,1,323385
3-89328,1,323386
3-89327,1,323387
3-89326,1,323388
3-89325,1,323389
3-89324,1,323390
3-89323,1,323391
3-89322,1,323392
3-89321,1,323393
3-89320,1,323394
3-89319,1,323395
3-89318,1,323396
3-89316,1,323397
3-89315,1,323398
3-89314,1,323399
3-89313,1,323400
3-89312,1,323401
3-89311,1,323402
3-89310,1,323403
3-89307,1,323404
3-89306,1,323405
3-89305,1,323406
3-89304,1,323407
3-89303,1,323408
3-89302,1,323409
3-89301,1,323410
3-89300,1,323411
3-89330,1,323412
3-89332,1,323413
3-89363,1,323414
3-89333,1,323415
3-89362,1,323416
3-89361,1,323417
3-89360,1,323418
3-89359,1,323419
3-89358,1,323420
3-89357,1,323421
3-89356,1,323422
3-89355,1,323423
3-89354,1,323424
3-89353,1,323425
3-89352,1,323426
3-89351,1,323427
3-89350,1,323428
3-89349,1,323429
3-89347,1,323430
3-89346,1,323431
3-89345,1,323432
3-89344,1,323433
3-89343,1,323434
3-89342,1,323435
3-89341,1,323436
3-89340,1,323437
3-89339,1,323438
3-89338,1,323439
3-89337,1,323440
3-89336,1,323441
3-89335,1,323442
3-89432,1,323443
3-89434,1,323444
3-89012,1,323445
3-89536,1,323446
3-89534,1,323447
3-89533,1,323448
3-89530,1,323449
3-89529,1,323450
3-89528,1,323451
3-89527,1,323452
3-89526,1,323453
3-89525,1,323454
3-89524,1,323455
3-89523,1,323456
3-89522,1,323457
3-89520,1,323458
3-89519,1,323459
3-89518,1,323460
3-89517,1,323461
3-89516,1,323462
3-89515,1,323463
3-89514,1,323464
3-89513,1,323465
3-89512,1,323466
3-89511,1,323467
3-89510,1,323468
3-89509,1,323469
3-89508,1,323470
3-89507,1,323471
3-89506,1,323472
3-89505,1,323473
3-89535,1,323474
3-89537,1,323475
3-89503,1,323476
3-89538,1,323477
3-89568,1,323478
3-89567,1,323479
3-89566,1,323480
3-89565,1,323481
3-89564,1,323482
3-89563,1,323483
3-89562,1,323484
3-89561,1,323485
3-89560,1,323486
3-89559,1,323487
3-89558,1,323488
3-89557,1,323489
3-89556,1,323490
3-89555,1,323491
3-89554,1,323492
3-89552,1,323493
3-89551,1,323494
3-89550,1,323495
3-89549,1,323496
3-89547,1,323497
3-89546,1,323498
3-89545,1,323499
3-89544,1,323500
3-89543,1,323501
3-89542,1,323502
3-89540,1,323503
3-89539,1,323504
3-89504,1,323505
3-89502,1,323506
3-89435,1,323507
3-89470,1,323508
3-89466,1,323509
3-89465,1,323510
3-89463,1,323511
3-89461,1,323512
3-89460,1,323513
3-89459,1,323514
3-89458,1,323515
3-89457,1,323516
3-89456,1,323517
3-89455,1,323518
3-89454,1,323519
3-89451,1,323520
3-89450,1,323521
3-89449,1,323522
3-89448,1,323523
3-89447,1,323524
3-89446,1,323525
3-89445,1,323526
3-89444,1,323527
3-89443,1,323528
3-89442,1,323529
3-89441,1,323530
3-89440,1,323531
3-89439,1,323532
3-89438,1,323533
3-89437,1,323534
3-89436,1,323535
3-89469,1,323536
3-89471,1,323537
3-89501,1,323538
3-89472,1,323539
3-89500,1,323540
3-89499,1,323541
3-89498,1,323542
3-89497,1,323543
3-89496,1,323544
3-89495,1,323545
3-89494,1,323546
3-89493,1,323547
3-89492,1,323548
3-89491,1,323549
3-89490,1,323550
3-89488,1,323551
3-89487,1,323552
3-89486,1,323553
3-89485,1,323554
3-89484,1,323555
3-89483,1,323556
3-89482,1,323557
3-89481,1,323558
3-89480,1,323559
3-89479,1,323560
3-89478,1,323561
3-89477,1,323562
3-89476,1,323563
3-89475,1,323564
3-89474,1,323565
3-89473,1,323566
3-89299,1,323567
3-89298,1,323568
3-89297,1,323569
3-89120,1,323570
3-89118,1,323571
3-89117,1,323572
3-89115,1,323573
3-89114,1,323574
3-89113,1,323575
3-89111,1,323576
3-89110,1,323577
3-89109,1,323578
3-89108,1,323579
3-89107,1,323580
3-89105,1,323581
3-89104,1,323582
3-89103,1,323583
3-89102,1,323584
3-89101,1,323585
3-89099,1,323586
3-89098,1,323587
3-89096,1,323588
3-89094,1,323589
3-89093,1,323590
3-89092,1,323591
3-89090,1,323592
3-89089,1,323593
3-89087,1,323594
3-89086,1,323595
3-89085,1,323596
3-89084,1,323597
3-89119,1,323598
3-89121,1,323599
3-89082,1,323600
3-89122,1,323601
3-89153,1,323602
3-89152,1,323603
3-89151,1,323604
3-89150,1,323605
3-89149,1,323606
3-89148,1,323607
3-89147,1,323608
3-89146,1,323609
3-89145,1,323610
3-89144,1,323611
3-89143,1,323612
3-89142,1,323613
3-89141,1,323614
3-89140,1,323615
3-89138,1,323616
3-89137,1,323617
3-89136,1,323618
3-89135,1,323619
3-89134,1,323620
3-89133,1,323621
3-89132,1,323622
3-89131,1,323623
3-89129,1,323624
3-89127,1,323625
3-89125,1,323626
3-89124,1,323627
3-89123,1,323628
3-89083,1,323629
3-89080,1,323630
3-89296,1,323631
3-89045,1,323632
3-89043,1,323633
3-89042,1,323634
3-89041,1,323635
3-89040,1,323636
3-89039,1,323637
3-89038,1,323638
3-89037,1,323639
3-89034,1,323640
3-89033,1,323641
3-89032,1,323642
3-89031,1,323643
3-89030,1,323644
3-89028,1,323645
3-89027,1,323646
3-89026,1,323647
3-89025,1,323648
3-89024,1,323649
3-89022,1,323650
3-89021,1,323651
3-89020,1,323652
3-89019,1,323653
3-89018,1,323654
3-89017,1,323655
3-89016,1,323656
3-89015,1,323657
3-89014,1,323658
3-89013,1,323659
3-89044,1,323660
3-89046,1,323661
3-89079,1,323662
3-89047,1,323663
3-89078,1,323664
3-89077,1,323665
3-89076,1,323666
3-89074,1,323667
3-89073,1,323668
3-89072,1,323669
3-89071,1,323670
3-89070,1,323671
3-89069,1,323672
3-89068,1,323673
3-89066,1,323674
3-89065,1,323675
3-89064,1,323676
3-89063,1,323677
3-89061,1,323678
3-89060,1,323679
3-89059,1,323680
3-89058,1,323681
3-89057,1,323682
3-89056,1,323683
3-89055,1,323684
3-89054,1,323685
3-89053,1,323686
3-89051,1,323687
3-89050,1,323688
3-89049,1,323689
3-89048,1,323690
3-89154,1,323691
3-89155,1,323692
3-89156,1,323693
3-89262,1,323694
3-89260,1,323695
3-89259,1,323696
3-89258,1,323697
3-89256,1,323698
3-89255,1,323699
3-89254,1,323700
3-89253,1,323701
3-89252,1,323702
3-89251,1,323703
3-89247,1,323704
3-89246,1,323705
3-89245,1,323706
3-89244,1,323707
3-89243,1,323708
3-89242,1,323709
3-89241,1,323710
3-89240,1,323711
3-89239,1,323712
3-89238,1,323713
3-89237,1,323714
3-89236,1,323715
3-89234,1,323716
3-89233,1,323717
3-89231,1,323718
3-89230,1,323719
3-89228,1,323720
3-89227,1,323721
3-89261,1,323722
3-89263,1,323723
3-89157,1,323724
3-89264,1,323725
3-89295,1,323726
3-89294,1,323727
3-89293,1,323728
3-89292,1,323729
3-89291,1,323730
3-89289,1,323731
3-89288,1,323732
3-89287,1,323733
3-89286,1,323734
3-89284,1,323735
3-89282,1,323736
3-89281,1,323737
3-89280,1,323738
3-89279,1,323739
3-89278,1,323740
3-89277,1,323741
3-89276,1,323742
3-89275,1,323743
3-89273,1,323744
3-89272,1,323745
3-89271,1,323746
3-89270,1,323747
3-89269,1,323748
3-89268,1,323749
3-89267,1,323750
3-89266,1,323751
3-89265,1,323752
3-89226,1,323753
3-89225,1,323754
3-89224,1,323755
3-89223,1,323756
3-89187,1,323757
3-89185,1,323758
3-89184,1,323759
3-89183,1,323760
3-89182,1,323761
3-89181,1,323762
3-89180,1,323763
3-89179,1,323764
3-89178,1,323765
3-89177,1,323766
3-89176,1,323767
3-89175,1,323768
3-89173,1,323769
3-89172,1,323770
3-89171,1,323771
3-89170,1,323772
3-89169,1,323773
3-89168,1,323774
3-89167,1,323775
3-89166,1,323776
3-89165,1,323777
3-89164,1,323778
3-89163,1,323779
3-89162,1,323780
3-89161,1,323781
3-89160,1,323782
3-89159,1,323783
3-89188,1,323784
3-89190,1,323785
3-89191,1,323786
3-89210,1,323787
3-89222,1,323788
3-89221,1,323789
3-89220,1,323790
3-89219,1,323791
3-89218,1,323792
3-89217,1,323793
3-89216,1,323794
3-89215,1,323795
3-89214,1,323796
3-89213,1,323797
3-89212,1,323798
3-89211,1,323799
3-89209,1,323800
3-89192,1,323801
3-89207,1,323802
3-89206,1,323803
3-89205,1,323804
3-89204,1,323805
3-89202,1,323806
3-89201,1,323807
3-89199,1,323808
3-89198,1,323809
3-89197,1,323810
3-89195,1,323811
3-89194,1,323812
3-89193,1,323813
3-88474,1,323814
3-88473,1,323815
